Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_45_852.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_45_852.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_45_852.jpg,0,1,0,11.86587
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_45_920.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_45_920.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_45_920.jpg,0,1,0,13.01196
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_45_989.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_45_989.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_45_989.jpg,0,1,0,13.72071
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_058.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_058.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_058.jpg,0,1,0,14.58191
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_126.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_126.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_126.jpg,0,1,0,14.95527
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_195.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_195.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_195.jpg,0,1,0,15.82375
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_262.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_262.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_262.jpg,0,1,0,16.71733
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_330.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_330.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_330.jpg,0,1,0,17.11899
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_397.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_397.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_397.jpg,0,1,0,17.96844
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_471.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_471.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_471.jpg,0,1,0,18.76149
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_545.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_545.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_545.jpg,0,1,0,19.56676
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_618.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_618.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_618.jpg,0,1,0,20.36565
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_692.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_692.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_692.jpg,0,1,0,20.87869
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_763.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_763.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_763.jpg,0,1,0,21.693
Datasets/IMG_TRACK1_REWIND/center_2018_04_25_15_30_46_833.jpg,Datasets/IMG_TRACK1_REWIND/left_2018_04_25_15_30_46_833.jpg,Datasets/IMG_TRACK1_REWIND/right_2018_04_25_15_30_46_833.jpg,0,1,0,22.49844
